"","PDG","PDT","bioproject"
"48040","PDG000000004.1046","PDT000343800.1","PRJNA315192"
"48041","PDG000000004.1046","PDT000343803.1","PRJNA315192"
"48042","PDG000000004.1046","PDT000343804.1","PRJNA315192"
"48043","PDG000000004.1046","PDT000343801.1","PRJNA315192"
"48044","PDG000000004.1046","PDT000343799.1","PRJNA315192"
"48045","PDG000000004.1046","PDT000343806.1","PRJNA315192"
"48046","PDG000000004.1046","PDT000343811.1","PRJNA315192"
"48047","PDG000000004.1046","PDT000343813.1","PRJNA315192"
"48048","PDG000000004.1046","PDT000343810.1","PRJNA315192"
"48049","PDG000000004.1046","PDT000343809.1","PRJNA315192"
"48050","PDG000000004.1046","PDT000343812.1","PRJNA315192"
"48051","PDG000000004.1046","PDT000343808.1","PRJNA315192"
"48052","PDG000000004.1046","PDT000343818.1","PRJNA315192"
"48053","PDG000000004.1046","PDT000343815.1","PRJNA315192"
"48054","PDG000000004.1046","PDT000343814.1","PRJNA315192"
"48055","PDG000000004.1046","PDT000343819.1","PRJNA315192"
"48056","PDG000000004.1046","PDT000343816.1","PRJNA315192"
"48057","PDG000000004.1046","PDT000343820.1","PRJNA315192"
"48058","PDG000000004.1046","PDT000343825.1","PRJNA315192"
"48059","PDG000000004.1046","PDT000343826.1","PRJNA315192"
"48060","PDG000000004.1046","PDT000343823.1","PRJNA315192"
"48061","PDG000000004.1046","PDT000343822.1","PRJNA315192"
"48062","PDG000000004.1046","PDT000343821.1","PRJNA315192"
"48063","PDG000000004.1046","PDT000343824.1","PRJNA315192"
"48064","PDG000000004.1046","PDT000343827.1","PRJNA315192"
"48065","PDG000000004.1046","PDT000343831.1","PRJNA315192"
"48066","PDG000000004.1046","PDT000343829.1","PRJNA315192"
"48067","PDG000000004.1046","PDT000343830.1","PRJNA315192"
"48068","PDG000000004.1046","PDT000343838.1","PRJNA315192"
"48069","PDG000000004.1046","PDT000343834.1","PRJNA315192"
"48070","PDG000000004.1046","PDT000343835.1","PRJNA315192"
"48071","PDG000000004.1046","PDT000343837.1","PRJNA315192"
"48072","PDG000000004.1046","PDT000343833.1","PRJNA315192"
"48073","PDG000000004.1046","PDT000343836.1","PRJNA315192"
"48074","PDG000000004.1046","PDT000343845.1","PRJNA315192"
"48075","PDG000000004.1046","PDT000343842.1","PRJNA315192"
"48076","PDG000000004.1046","PDT000343843.1","PRJNA315192"
"48077","PDG000000004.1046","PDT000343844.1","PRJNA315192"
"48078","PDG000000004.1046","PDT000343840.1","PRJNA315192"
"48079","PDG000000004.1046","PDT000343841.1","PRJNA315192"
"48080","PDG000000004.1046","PDT000343848.1","PRJNA315192"
"48081","PDG000000004.1046","PDT000343851.1","PRJNA315192"
"48082","PDG000000004.1046","PDT000343847.1","PRJNA315192"
"48083","PDG000000004.1046","PDT000343846.1","PRJNA315192"
"48084","PDG000000004.1046","PDT000343850.1","PRJNA315192"
"48085","PDG000000004.1046","PDT000343853.1","PRJNA315192"
"48086","PDG000000004.1046","PDT000343855.1","PRJNA315192"
"48087","PDG000000004.1046","PDT000343852.1","PRJNA315192"
"48088","PDG000000004.1046","PDT000343856.1","PRJNA315192"
"48089","PDG000000004.1046","PDT000343854.1","PRJNA315192"
"48090","PDG000000004.1046","PDT000343860.1","PRJNA315192"
"48091","PDG000000004.1046","PDT000343861.1","PRJNA315192"
"48092","PDG000000004.1046","PDT000343859.1","PRJNA315192"
"48093","PDG000000004.1046","PDT000343862.1","PRJNA315192"
"48094","PDG000000004.1046","PDT000343866.1","PRJNA315192"
"48095","PDG000000004.1046","PDT000343864.1","PRJNA315192"
"48096","PDG000000004.1046","PDT000343865.1","PRJNA315192"
"48097","PDG000000004.1046","PDT000343863.1","PRJNA315192"
"48098","PDG000000004.1046","PDT000343867.1","PRJNA315192"
"48099","PDG000000004.1046","PDT000343870.1","PRJNA315192"
"48100","PDG000000004.1046","PDT000343872.1","PRJNA315192"
"48101","PDG000000004.1046","PDT000343868.1","PRJNA315192"
"48102","PDG000000004.1046","PDT000343869.1","PRJNA315192"
"48103","PDG000000004.1046","PDT000343871.1","PRJNA315192"
"48104","PDG000000004.1046","PDT000343874.1","PRJNA315192"
"48105","PDG000000004.1046","PDT000343877.1","PRJNA315192"
"48106","PDG000000004.1046","PDT000343879.1","PRJNA315192"
"48107","PDG000000004.1046","PDT000343878.1","PRJNA315192"
"48108","PDG000000004.1046","PDT000343875.1","PRJNA315192"
"48109","PDG000000004.1046","PDT000343876.1","PRJNA315192"
"48110","PDG000000004.1046","PDT000343885.1","PRJNA315192"
"48111","PDG000000004.1046","PDT000343880.1","PRJNA315192"
"48112","PDG000000004.1046","PDT000343883.1","PRJNA315192"
"48113","PDG000000004.1046","PDT000343886.1","PRJNA315192"
"48114","PDG000000004.1046","PDT000343882.1","PRJNA315192"
"48115","PDG000000004.1046","PDT000343881.1","PRJNA315192"
"48116","PDG000000004.1046","PDT000343887.1","PRJNA315192"
"48117","PDG000000004.1046","PDT000343890.1","PRJNA315192"
"48118","PDG000000004.1046","PDT000343892.1","PRJNA315192"
"48119","PDG000000004.1046","PDT000343891.1","PRJNA315192"
"48120","PDG000000004.1046","PDT000343888.1","PRJNA315192"
"48121","PDG000000004.1046","PDT000343889.1","PRJNA315192"
"48122","PDG000000004.1046","PDT000343893.1","PRJNA315192"
"48123","PDG000000004.1046","PDT000343897.1","PRJNA315192"
"48124","PDG000000004.1046","PDT000343899.1","PRJNA315192"
"48125","PDG000000004.1046","PDT000343900.1","PRJNA315192"
"48126","PDG000000004.1046","PDT000343894.1","PRJNA315192"
"48127","PDG000000004.1046","PDT000343898.1","PRJNA315192"
"48128","PDG000000004.1046","PDT000343895.1","PRJNA315192"
"48129","PDG000000004.1046","PDT000343896.1","PRJNA315192"
"48130","PDG000000004.1046","PDT000343903.1","PRJNA315192"
"48131","PDG000000004.1046","PDT000343901.1","PRJNA315192"
"48132","PDG000000004.1046","PDT000343904.1","PRJNA315192"
"48133","PDG000000004.1046","PDT000343902.1","PRJNA315192"
"48134","PDG000000004.1046","PDT000343908.1","PRJNA292667"
"48135","PDG000000004.1046","PDT000343918.1","PRJNA292667"
"48136","PDG000000004.1046","PDT000343919.1","PRJNA292667"
"48137","PDG000000004.1046","PDT000343925.1","PRJNA292667"
"48138","PDG000000004.1046","PDT000343927.1","PRJNA292667"
"48139","PDG000000004.1046","PDT000343936.1","PRJNA315192"
"48140","PDG000000004.1046","PDT000343938.1","PRJNA315192"
"48141","PDG000000004.1046","PDT000343940.1","PRJNA315192"
"48142","PDG000000004.1046","PDT000343939.1","PRJNA315192"
"48143","PDG000000004.1046","PDT000343944.1","PRJNA315192"
"48144","PDG000000004.1046","PDT000343946.1","PRJNA315192"
"48145","PDG000000004.1046","PDT000343941.1","PRJNA315192"
"48146","PDG000000004.1046","PDT000343942.1","PRJNA315192"
"48147","PDG000000004.1046","PDT000343945.1","PRJNA315192"
"48148","PDG000000004.1046","PDT000343950.1","PRJNA315192"
"48149","PDG000000004.1046","PDT000343951.1","PRJNA315192"
"48150","PDG000000004.1046","PDT000343948.1","PRJNA315192"
"48151","PDG000000004.1046","PDT000343949.1","PRJNA315192"
"48152","PDG000000004.1046","PDT000343957.1","PRJNA315192"
"48153","PDG000000004.1046","PDT000343955.1","PRJNA315192"
"48154","PDG000000004.1046","PDT000343959.1","PRJNA315192"
"48155","PDG000000004.1046","PDT000343960.1","PRJNA315192"
"48156","PDG000000004.1046","PDT000343962.1","PRJNA315192"
"48157","PDG000000004.1046","PDT000343965.1","PRJNA315192"
"48158","PDG000000004.1046","PDT000343968.1","PRJNA315192"
"48159","PDG000000004.1046","PDT000343984.1","PRJNA315192"
"48160","PDG000000004.1046","PDT000343988.1","PRJNA315192"
"48161","PDG000000004.1046","PDT000344002.1","PRJNA315192"
"48162","PDG000000004.1046","PDT000344005.1","PRJNA315192"
"48163","PDG000000004.1046","PDT000344010.1","PRJNA315192"
"48164","PDG000000004.1046","PDT000344014.1","PRJNA315192"
"48165","PDG000000004.1046","PDT000344016.1","PRJNA315192"
"48166","PDG000000004.1046","PDT000344018.1","PRJNA315192"
"48167","PDG000000004.1046","PDT000344059.1","PRJNA315192"
"48168","PDG000000004.1046","PDT000344147.1","PRJNA315192"
"48169","PDG000000004.1046","PDT000344186.1","PRJNA315192"
"48170","PDG000000004.1046","PDT000344226.1","PRJNA315192"
"48171","PDG000000004.1046","PDT000347093.1","PRJNA218110"
"48172","PDG000000004.1046","PDT000347094.1","PRJNA218110"
"48173","PDG000000004.1046","PDT000347095.1","PRJNA218110"
"48174","PDG000000004.1046","PDT000347092.1","PRJNA430462"
"48175","PDG000000004.1046","PDT000307275.2","PRJNA418674"
"48176","PDG000000004.1046","PDT000344331.1","PRJNA218110"
"48177","PDG000000004.1046","PDT000344332.1","PRJNA218110"
"48178","PDG000000004.1046","PDT000344333.1","PRJNA218110"
"48179","PDG000000004.1046","PDT000344336.1","PRJNA218110"
"48180","PDG000000004.1046","PDT000344334.1","PRJNA218110"
"48181","PDG000000004.1046","PDT000344335.1","PRJNA218110"
"48182","PDG000000004.1046","PDT000344337.1","PRJNA218110"
"48183","PDG000000004.1046","PDT000344338.1","PRJNA218110"
"48184","PDG000000004.1046","PDT000344341.1","PRJNA218110"
"48185","PDG000000004.1046","PDT000344340.1","PRJNA218110"
"48186","PDG000000004.1046","PDT000344343.1","PRJNA218110"
"48187","PDG000000004.1046","PDT000344342.1","PRJNA218110"
"48188","PDG000000004.1046","PDT000344344.1","PRJNA218110"
"48189","PDG000000004.1046","PDT000344347.1","PRJNA218110"
"48190","PDG000000004.1046","PDT000344348.1","PRJNA218110"
"48191","PDG000000004.1046","PDT000344345.1","PRJNA218110"
"48192","PDG000000004.1046","PDT000344346.1","PRJNA218110"
"48193","PDG000000004.1046","PDT000344350.1","PRJNA218110"
"48194","PDG000000004.1046","PDT000344349.1","PRJNA218110"
"48195","PDG000000004.1046","PDT000344352.1","PRJNA218110"
"48196","PDG000000004.1046","PDT000344353.1","PRJNA218110"
"48197","PDG000000004.1046","PDT000344354.1","PRJNA218110"
"48198","PDG000000004.1046","PDT000344351.1","PRJNA218110"
"48199","PDG000000004.1046","PDT000344356.1","PRJNA218110"
"48200","PDG000000004.1046","PDT000344357.1","PRJNA218110"
"48201","PDG000000004.1046","PDT000344355.1","PRJNA218110"
"48202","PDG000000004.1046","PDT000344359.1","PRJNA218110"
"48203","PDG000000004.1046","PDT000344358.1","PRJNA218110"
"48204","PDG000000004.1046","PDT000344360.1","PRJNA218110"
"48205","PDG000000004.1046","PDT000344362.1","PRJNA218110"
"48206","PDG000000004.1046","PDT000344363.1","PRJNA218110"
"48207","PDG000000004.1046","PDT000344361.1","PRJNA218110"
"48208","PDG000000004.1046","PDT000344365.1","PRJNA218110"
"48209","PDG000000004.1046","PDT000344364.1","PRJNA218110"
"48210","PDG000000004.1046","PDT000344366.1","PRJNA218110"
"48211","PDG000000004.1046","PDT000344368.1","PRJNA218110"
"48212","PDG000000004.1046","PDT000344367.1","PRJNA218110"
"48213","PDG000000004.1046","PDT000344370.1","PRJNA218110"
"48214","PDG000000004.1046","PDT000344371.1","PRJNA218110"
"48215","PDG000000004.1046","PDT000344369.1","PRJNA218110"
"48216","PDG000000004.1046","PDT000344372.1","PRJNA218110"
"48217","PDG000000004.1046","PDT000344373.1","PRJNA218110"
"48218","PDG000000004.1046","PDT000344376.1","PRJNA218110"
"48219","PDG000000004.1046","PDT000344375.1","PRJNA218110"
"48220","PDG000000004.1046","PDT000344377.1","PRJNA218110"
"48221","PDG000000004.1046","PDT000344378.1","PRJNA218110"
"48222","PDG000000004.1046","PDT000344380.1","PRJNA218110"
"48223","PDG000000004.1046","PDT000344381.1","PRJNA218110"
"48224","PDG000000004.1046","PDT000344379.1","PRJNA218110"
"48225","PDG000000004.1046","PDT000344382.1","PRJNA218110"
"48226","PDG000000004.1046","PDT000344383.1","PRJNA218110"
"48227","PDG000000004.1046","PDT000344384.1","PRJNA218110"
"48228","PDG000000004.1046","PDT000344385.1","PRJNA218110"
"48229","PDG000000004.1046","PDT000344388.1","PRJNA218110"
"48230","PDG000000004.1046","PDT000344387.1","PRJNA218110"
"48231","PDG000000004.1046","PDT000344386.1","PRJNA218110"
"48232","PDG000000004.1046","PDT000344389.1","PRJNA218110"
"48233","PDG000000004.1046","PDT000344391.1","PRJNA218110"
"48234","PDG000000004.1046","PDT000344392.1","PRJNA218110"
"48235","PDG000000004.1046","PDT000344390.1","PRJNA218110"
"48236","PDG000000004.1046","PDT000344394.1","PRJNA218110"
"48237","PDG000000004.1046","PDT000344393.1","PRJNA218110"
"48238","PDG000000004.1046","PDT000344395.1","PRJNA218110"
"48239","PDG000000004.1046","PDT000344396.1","PRJNA218110"
"48240","PDG000000004.1046","PDT000344397.1","PRJNA218110"
"48241","PDG000000004.1046","PDT000344398.1","PRJNA218110"
"48242","PDG000000004.1046","PDT000344401.1","PRJNA218110"
"48243","PDG000000004.1046","PDT000344400.1","PRJNA218110"
"48244","PDG000000004.1046","PDT000344399.1","PRJNA218110"
"48245","PDG000000004.1046","PDT000344402.1","PRJNA218110"
"48246","PDG000000004.1046","PDT000344404.1","PRJNA218110"
"48247","PDG000000004.1046","PDT000344403.1","PRJNA218110"
"48248","PDG000000004.1046","PDT000344405.1","PRJNA218110"
"48249","PDG000000004.1046","PDT000344408.1","PRJNA218110"
"48250","PDG000000004.1046","PDT000344406.1","PRJNA218110"
"48251","PDG000000004.1046","PDT000344407.1","PRJNA218110"
"48252","PDG000000004.1046","PDT000344412.1","PRJNA230969"
"48253","PDG000000004.1046","PDT000344414.1","PRJNA230969"
"48254","PDG000000004.1046","PDT000344422.1","PRJNA230969"
"48255","PDG000000004.1046","PDT000344423.1","PRJNA230969"
"48256","PDG000000004.1046","PDT000344426.1","PRJNA230969"
"48257","PDG000000004.1046","PDT000344424.1","PRJNA230969"
"48258","PDG000000004.1046","PDT000344427.1","PRJNA230969"
"48259","PDG000000004.1046","PDT000344431.1","PRJNA230969"
"48260","PDG000000004.1046","PDT000344433.1","PRJNA230969"
"48261","PDG000000004.1046","PDT000344435.1","PRJNA230969"
"48262","PDG000000004.1046","PDT000344437.1","PRJNA230969"
"48263","PDG000000004.1046","PDT000344438.1","PRJNA230969"
"48264","PDG000000004.1046","PDT000344452.1","PRJNA230969"
"48265","PDG000000004.1046","PDT000344456.1","PRJNA230969"
"48266","PDG000000004.1046","PDT000344457.1","PRJNA230969"
"48267","PDG000000004.1046","PDT000344768.1","PRJNA218110"
"48268","PDG000000004.1046","PDT000344770.1","PRJNA218110"
"48269","PDG000000004.1046","PDT000344769.1","PRJNA218110"
"48270","PDG000000004.1046","PDT000344771.1","PRJNA218110"
"48271","PDG000000004.1046","PDT000344774.1","PRJNA218110"
"48272","PDG000000004.1046","PDT000344772.1","PRJNA218110"
"48273","PDG000000004.1046","PDT000344773.1","PRJNA218110"
"48274","PDG000000004.1046","PDT000344775.1","PRJNA218110"
"48275","PDG000000004.1046","PDT000344776.1","PRJNA218110"
"48276","PDG000000004.1046","PDT000344777.1","PRJNA218110"
"48277","PDG000000004.1046","PDT000344779.1","PRJNA218110"
"48278","PDG000000004.1046","PDT000344780.1","PRJNA218110"
"48279","PDG000000004.1046","PDT000344783.1","PRJNA218110"
"48280","PDG000000004.1046","PDT000344778.1","PRJNA218110"
"48281","PDG000000004.1046","PDT000344781.1","PRJNA218110"
"48282","PDG000000004.1046","PDT000344782.1","PRJNA218110"
"48283","PDG000000004.1046","PDT000344784.1","PRJNA218110"
"48284","PDG000000004.1046","PDT000344788.1","PRJNA218110"
"48285","PDG000000004.1046","PDT000344787.1","PRJNA218110"
"48286","PDG000000004.1046","PDT000344786.1","PRJNA218110"
"48287","PDG000000004.1046","PDT000344785.1","PRJNA218110"
"48288","PDG000000004.1046","PDT000344792.1","PRJNA218110"
"48289","PDG000000004.1046","PDT000344790.1","PRJNA218110"
"48290","PDG000000004.1046","PDT000344794.1","PRJNA218110"
"48291","PDG000000004.1046","PDT000344789.1","PRJNA218110"
"48292","PDG000000004.1046","PDT000344791.1","PRJNA218110"
"48293","PDG000000004.1046","PDT000344793.1","PRJNA218110"
"48294","PDG000000004.1046","PDT000344795.1","PRJNA218110"
"48295","PDG000000004.1046","PDT000344798.1","PRJNA218110"
"48296","PDG000000004.1046","PDT000344799.1","PRJNA218110"
"48297","PDG000000004.1046","PDT000344797.1","PRJNA218110"
"48298","PDG000000004.1046","PDT000344800.1","PRJNA218110"
"48299","PDG000000004.1046","PDT000344796.1","PRJNA218110"
"48300","PDG000000004.1046","PDT000344801.1","PRJNA218110"
"48301","PDG000000004.1046","PDT000344806.1","PRJNA218110"
"48302","PDG000000004.1046","PDT000344804.1","PRJNA218110"
"48303","PDG000000004.1046","PDT000344807.1","PRJNA218110"
"48304","PDG000000004.1046","PDT000344803.1","PRJNA218110"
"48305","PDG000000004.1046","PDT000344802.1","PRJNA218110"
"48306","PDG000000004.1046","PDT000344805.1","PRJNA218110"
"48307","PDG000000004.1046","PDT000344809.1","PRJNA218110"
"48308","PDG000000004.1046","PDT000344813.1","PRJNA218110"
"48309","PDG000000004.1046","PDT000344812.1","PRJNA218110"
"48310","PDG000000004.1046","PDT000344810.1","PRJNA218110"
"48311","PDG000000004.1046","PDT000344811.1","PRJNA218110"
"48312","PDG000000004.1046","PDT000344808.1","PRJNA218110"
"48313","PDG000000004.1046","PDT000344818.1","PRJNA218110"
"48314","PDG000000004.1046","PDT000344819.1","PRJNA218110"
"48315","PDG000000004.1046","PDT000344820.1","PRJNA218110"
"48316","PDG000000004.1046","PDT000344816.1","PRJNA218110"
"48317","PDG000000004.1046","PDT000344814.1","PRJNA218110"
"48318","PDG000000004.1046","PDT000344817.1","PRJNA218110"
"48319","PDG000000004.1046","PDT000344815.1","PRJNA218110"
"48320","PDG000000004.1046","PDT000344822.1","PRJNA218110"
"48321","PDG000000004.1046","PDT000344824.1","PRJNA218110"
"48322","PDG000000004.1046","PDT000344825.1","PRJNA218110"
"48323","PDG000000004.1046","PDT000344821.1","PRJNA218110"
"48324","PDG000000004.1046","PDT000344823.1","PRJNA218110"
"48325","PDG000000004.1046","PDT000344827.1","PRJNA218110"
"48326","PDG000000004.1046","PDT000344828.1","PRJNA218110"
"48327","PDG000000004.1046","PDT000344830.1","PRJNA218110"
"48328","PDG000000004.1046","PDT000344826.1","PRJNA218110"
"48329","PDG000000004.1046","PDT000344829.1","PRJNA218110"
"48330","PDG000000004.1046","PDT000344833.1","PRJNA218110"
"48331","PDG000000004.1046","PDT000344832.1","PRJNA218110"
"48332","PDG000000004.1046","PDT000344835.1","PRJNA218110"
"48333","PDG000000004.1046","PDT000344831.1","PRJNA218110"
"48334","PDG000000004.1046","PDT000344834.1","PRJNA218110"
"48335","PDG000000004.1046","PDT000344836.1","PRJNA218110"
"48336","PDG000000004.1046","PDT000344840.1","PRJNA218110"
"48337","PDG000000004.1046","PDT000344842.1","PRJNA218110"
"48338","PDG000000004.1046","PDT000344837.1","PRJNA218110"
"48339","PDG000000004.1046","PDT000344838.1","PRJNA218110"
"48340","PDG000000004.1046","PDT000344841.1","PRJNA218110"
"48341","PDG000000004.1046","PDT000344839.1","PRJNA218110"
"48342","PDG000000004.1046","PDT000344844.1","PRJNA218110"
"48343","PDG000000004.1046","PDT000344843.1","PRJNA218110"
"48344","PDG000000004.1046","PDT000344847.1","PRJNA218110"
"48345","PDG000000004.1046","PDT000344846.1","PRJNA218110"
"48346","PDG000000004.1046","PDT000344848.1","PRJNA218110"
"48347","PDG000000004.1046","PDT000344845.1","PRJNA218110"
"48348","PDG000000004.1046","PDT000344854.1","PRJNA315192"
"48349","PDG000000004.1046","PDT000344853.1","PRJNA315192"
"48350","PDG000000004.1046","PDT000344850.1","PRJNA315192"
"48351","PDG000000004.1046","PDT000344851.1","PRJNA315192"
"48352","PDG000000004.1046","PDT000344852.1","PRJNA315192"
"48353","PDG000000004.1046","PDT000344857.1","PRJNA315192"
"48354","PDG000000004.1046","PDT000344856.1","PRJNA315192"
"48355","PDG000000004.1046","PDT000344855.1","PRJNA315192"
"48356","PDG000000004.1046","PDT000344859.1","PRJNA315192"
"48357","PDG000000004.1046","PDT000344860.1","PRJNA315192"
"48358","PDG000000004.1046","PDT000344858.1","PRJNA315192"
"48359","PDG000000004.1046","PDT000344861.1","PRJNA315192"
"48360","PDG000000004.1046","PDT000344863.1","PRJNA315192"
"48361","PDG000000004.1046","PDT000344866.1","PRJNA315192"
"48362","PDG000000004.1046","PDT000344864.1","PRJNA315192"
"48363","PDG000000004.1046","PDT000344867.1","PRJNA315192"
"48364","PDG000000004.1046","PDT000344872.1","PRJNA315192"
"48365","PDG000000004.1046","PDT000344870.1","PRJNA315192"
"48366","PDG000000004.1046","PDT000344871.1","PRJNA315192"
"48367","PDG000000004.1046","PDT000344868.1","PRJNA315192"
"48368","PDG000000004.1046","PDT000344869.1","PRJNA315192"
"48369","PDG000000004.1046","PDT000344873.1","PRJNA315192"
"48370","PDG000000004.1046","PDT000344877.1","PRJNA315192"
"48371","PDG000000004.1046","PDT000344875.1","PRJNA315192"
"48372","PDG000000004.1046","PDT000344878.1","PRJNA315192"
"48373","PDG000000004.1046","PDT000344874.1","PRJNA315192"
"48374","PDG000000004.1046","PDT000344876.1","PRJNA315192"
